sample_id,source_id,split,class,augmentation_type,text,json_name,target_preview
947,246,train,communicative_gesture,hold_long,помаши правой рукой в знак приветствия. В конце удержи финальную позу несколько секунд.,quality_00947_src_246_hold_long.json,"[{""frame"":[{""name"":""right_elbow_joint"",""angle"":-26.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-43.0},{""name"":""right_shoulder_roll_joint"",""angle"":-12.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-34.0},{""name"":""right_wrist_pitch_joint"",""angle"":-22.0},{""name"":""right_wrist_roll_joint"",""angle"":-58.0},{""name"":""right_wrist_yaw_joint"",""angle"":-20.0}],""duration"":0.75},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-48.0},{""name"":""right_shoulder_roll_joint"",""angle"":-2.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-6.0},{""name"":""right_wrist_pitch_joint"",""angle"":-8.0},{""name"":""right_wrist_yaw_joint"",""angle"":-12.0}],""duration"":0.75},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-45.0},{""name"":""right_shoulder_roll_joint"",""angle"":-13.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-36.0},{""name"":""right_wrist_pitch_joint"",""angle"":-22.0},{""name"":""right_wrist_yaw_joint"",""angle"":-20.0}],""duration"":0.75},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-48.0},{""name"":""right_shoulder_roll_joint"",""angle"":-2.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-6.0},{""name"":""right_wrist_pitch_joint"",""angle"":-8.0},{""name"":""right_wrist_yaw_joint"",""angle"":-12.0}],""duration"":0.75},{""fram"
948,246,train,communicative_gesture,intensity_small,Выполни с меньшей амплитудой: помаши правой рукой в знак приветствия,quality_00948_src_246_intensity_small.json,"[{""frame"":[{""name"":""right_elbow_joint"",""angle"":-26.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-36.98},{""name"":""right_shoulder_roll_joint"",""angle"":-10.32},{""name"":""right_shoulder_yaw_joint"",""angle"":-29.24},{""name"":""right_wrist_pitch_joint"",""angle"":-18.92},{""name"":""right_wrist_roll_joint"",""angle"":-49.88},{""name"":""right_wrist_yaw_joint"",""angle"":-17.2}],""duration"":0.75},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-41.28},{""name"":""right_shoulder_roll_joint"",""angle"":-1.72},{""name"":""right_shoulder_yaw_joint"",""angle"":-5.16},{""name"":""right_wrist_pitch_joint"",""angle"":-6.88},{""name"":""right_wrist_yaw_joint"",""angle"":-10.32}],""duration"":0.75},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-38.7},{""name"":""right_shoulder_roll_joint"",""angle"":-11.18},{""name"":""right_shoulder_yaw_joint"",""angle"":-30.96},{""name"":""right_wrist_pitch_joint"",""angle"":-18.92},{""name"":""right_wrist_yaw_joint"",""angle"":-17.2}],""duration"":0.75},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-41.28},{""name"":""right_shoulder_roll_joint"",""angle"":-1.72},{""name"":""right_shoulder_yaw_joint"",""angle"":-5.16},{""name"":""right_wrist_pitch_joint"",""angle"":-6.88},{""name"":""right_wrist_yaw_joint"",""angle"":-10.32}],""dura"
949,246,train,communicative_gesture,intensity_large,Выполни шире и выразительнее: помаши правой рукой в знак приветствия,quality_00949_src_246_intensity_large.json,"[{""frame"":[{""name"":""right_elbow_joint"",""angle"":-26.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-48.16},{""name"":""right_shoulder_roll_joint"",""angle"":-13.44},{""name"":""right_shoulder_yaw_joint"",""angle"":-38.08},{""name"":""right_wrist_pitch_joint"",""angle"":-24.64},{""name"":""right_wrist_roll_joint"",""angle"":-64.96},{""name"":""right_wrist_yaw_joint"",""angle"":-22.4}],""duration"":0.75},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-53.76},{""name"":""right_shoulder_roll_joint"",""angle"":-2.24},{""name"":""right_shoulder_yaw_joint"",""angle"":-6.72},{""name"":""right_wrist_pitch_joint"",""angle"":-8.96},{""name"":""right_wrist_yaw_joint"",""angle"":-13.44}],""duration"":0.75},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-50.4},{""name"":""right_shoulder_roll_joint"",""angle"":-14.56},{""name"":""right_shoulder_yaw_joint"",""angle"":-40.32},{""name"":""right_wrist_pitch_joint"",""angle"":-24.64},{""name"":""right_wrist_yaw_joint"",""angle"":-22.4}],""duration"":0.75},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-53.76},{""name"":""right_shoulder_roll_joint"",""angle"":-2.24},{""name"":""right_shoulder_yaw_joint"",""angle"":-6.72},{""name"":""right_wrist_pitch_joint"",""angle"":-8.96},{""name"":""right_wrist_yaw_joint"",""angle"":-13.44}],""dura"
950,246,train,communicative_gesture,repeat_2x,Повтори это движение два раза: помаши правой рукой в знак приветствия,quality_00950_src_246_repeat_2x.json,"[{""frame"":[{""name"":""right_elbow_joint"",""angle"":-26.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-43.0},{""name"":""right_shoulder_roll_joint"",""angle"":-12.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-34.0},{""name"":""right_wrist_pitch_joint"",""angle"":-22.0},{""name"":""right_wrist_roll_joint"",""angle"":-58.0},{""name"":""right_wrist_yaw_joint"",""angle"":-20.0}],""duration"":0.75},{""repeat"":[{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-48.0},{""name"":""right_shoulder_roll_joint"",""angle"":-2.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-6.0},{""name"":""right_wrist_pitch_joint"",""angle"":-8.0},{""name"":""right_wrist_yaw_joint"",""angle"":-12.0}],""duration"":0.75},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-45.0},{""name"":""right_shoulder_roll_joint"",""angle"":-13.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-36.0},{""name"":""right_wrist_pitch_joint"",""angle"":-22.0},{""name"":""right_wrist_yaw_joint"",""angle"":-20.0}],""duration"":0.75},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-48.0},{""name"":""right_shoulder_roll_joint"",""angle"":-2.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-6.0},{""name"":""right_wrist_pitch_joint"",""angle"":-8.0},{""name"":""right_wrist_yaw_joint"",""angle"":-12.0}],""duration"":0"
951,246,train,communicative_gesture,repeat_3x,Повтори это движение три раза: помаши правой рукой в знак приветствия,quality_00951_src_246_repeat_3x.json,"[{""frame"":[{""name"":""right_elbow_joint"",""angle"":-26.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-43.0},{""name"":""right_shoulder_roll_joint"",""angle"":-12.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-34.0},{""name"":""right_wrist_pitch_joint"",""angle"":-22.0},{""name"":""right_wrist_roll_joint"",""angle"":-58.0},{""name"":""right_wrist_yaw_joint"",""angle"":-20.0}],""duration"":0.75},{""repeat"":[{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-48.0},{""name"":""right_shoulder_roll_joint"",""angle"":-2.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-6.0},{""name"":""right_wrist_pitch_joint"",""angle"":-8.0},{""name"":""right_wrist_yaw_joint"",""angle"":-12.0}],""duration"":0.75},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-45.0},{""name"":""right_shoulder_roll_joint"",""angle"":-13.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-36.0},{""name"":""right_wrist_pitch_joint"",""angle"":-22.0},{""name"":""right_wrist_yaw_joint"",""angle"":-20.0}],""duration"":0.75},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-48.0},{""name"":""right_shoulder_roll_joint"",""angle"":-2.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-6.0},{""name"":""right_wrist_pitch_joint"",""angle"":-8.0},{""name"":""right_wrist_yaw_joint"",""angle"":-12.0}],""duration"":0"
952,246,train,communicative_gesture,repeat_fast_3x,Быстро повтори это движение три раза: помаши правой рукой в знак приветствия,quality_00952_src_246_repeat_fast_3x.json,"[{""frame"":[{""name"":""right_elbow_joint"",""angle"":-26.0},{""name"":""right_shoulder_pitch_joint"",""angle"":-43.0},{""name"":""right_shoulder_roll_joint"",""angle"":-12.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-34.0},{""name"":""right_wrist_pitch_joint"",""angle"":-22.0},{""name"":""right_wrist_roll_joint"",""angle"":-58.0},{""name"":""right_wrist_yaw_joint"",""angle"":-20.0}],""duration"":0.75},{""repeat"":[{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-48.0},{""name"":""right_shoulder_roll_joint"",""angle"":-2.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-6.0},{""name"":""right_wrist_pitch_joint"",""angle"":-8.0},{""name"":""right_wrist_yaw_joint"",""angle"":-12.0}],""duration"":0.75},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-45.0},{""name"":""right_shoulder_roll_joint"",""angle"":-13.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-36.0},{""name"":""right_wrist_pitch_joint"",""angle"":-22.0},{""name"":""right_wrist_yaw_joint"",""angle"":-20.0}],""duration"":0.75},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":-48.0},{""name"":""right_shoulder_roll_joint"",""angle"":-2.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-6.0},{""name"":""right_wrist_pitch_joint"",""angle"":-8.0},{""name"":""right_wrist_yaw_joint"",""angle"":-12.0}],""duration"":0"
953,246,train,communicative_gesture,mirror_lr,помаши левой рукой в знак приветствия,quality_00953_src_246_mirror_lr.json,"[{""frame"":[{""name"":""left_elbow_joint"",""angle"":-26.0},{""name"":""left_shoulder_pitch_joint"",""angle"":-43.0},{""name"":""left_shoulder_roll_joint"",""angle"":12.0},{""name"":""left_shoulder_yaw_joint"",""angle"":34.0},{""name"":""left_wrist_pitch_joint"",""angle"":-22.0},{""name"":""left_wrist_roll_joint"",""angle"":58.0},{""name"":""left_wrist_yaw_joint"",""angle"":20.0}],""duration"":0.75},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-48.0},{""name"":""left_shoulder_roll_joint"",""angle"":2.0},{""name"":""left_shoulder_yaw_joint"",""angle"":6.0},{""name"":""left_wrist_pitch_joint"",""angle"":-8.0},{""name"":""left_wrist_yaw_joint"",""angle"":12.0}],""duration"":0.75},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-45.0},{""name"":""left_shoulder_roll_joint"",""angle"":13.0},{""name"":""left_shoulder_yaw_joint"",""angle"":36.0},{""name"":""left_wrist_pitch_joint"",""angle"":-22.0},{""name"":""left_wrist_yaw_joint"",""angle"":20.0}],""duration"":0.75},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-48.0},{""name"":""left_shoulder_roll_joint"",""angle"":2.0},{""name"":""left_shoulder_yaw_joint"",""angle"":6.0},{""name"":""left_wrist_pitch_joint"",""angle"":-8.0},{""name"":""left_wrist_yaw_joint"",""angle"":12.0}],""duration"":0.75},{""frame"":[{""name"":""left_elbow_joint"",""ang"
954,246,train,communicative_gesture,mirror_lr_slow,Медленно: помаши левой рукой в знак приветствия,quality_00954_src_246_mirror_lr_slow.json,"[{""frame"":[{""name"":""left_elbow_joint"",""angle"":-26.0},{""name"":""left_shoulder_pitch_joint"",""angle"":-43.0},{""name"":""left_shoulder_roll_joint"",""angle"":12.0},{""name"":""left_shoulder_yaw_joint"",""angle"":34.0},{""name"":""left_wrist_pitch_joint"",""angle"":-22.0},{""name"":""left_wrist_roll_joint"",""angle"":58.0},{""name"":""left_wrist_yaw_joint"",""angle"":20.0}],""duration"":0.75},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-48.0},{""name"":""left_shoulder_roll_joint"",""angle"":2.0},{""name"":""left_shoulder_yaw_joint"",""angle"":6.0},{""name"":""left_wrist_pitch_joint"",""angle"":-8.0},{""name"":""left_wrist_yaw_joint"",""angle"":12.0}],""duration"":0.75},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-45.0},{""name"":""left_shoulder_roll_joint"",""angle"":13.0},{""name"":""left_shoulder_yaw_joint"",""angle"":36.0},{""name"":""left_wrist_pitch_joint"",""angle"":-22.0},{""name"":""left_wrist_yaw_joint"",""angle"":20.0}],""duration"":0.75},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":-48.0},{""name"":""left_shoulder_roll_joint"",""angle"":2.0},{""name"":""left_shoulder_yaw_joint"",""angle"":6.0},{""name"":""left_wrist_pitch_joint"",""angle"":-8.0},{""name"":""left_wrist_yaw_joint"",""angle"":12.0}],""duration"":0.75},{""frame"":[{""name"":""left_elbow_joint"",""ang"
955,247,train,communicative_gesture,original,Отдай честь (салютовать),quality_00955_src_247_original.json,"[{""frame"":[{""name"":""right_elbow_joint"",""angle"":-41.3},{""name"":""right_shoulder_pitch_joint"",""angle"":-64.3},{""name"":""right_shoulder_roll_joint"",""angle"":-39.2},{""name"":""right_shoulder_yaw_joint"",""angle"":2.1},{""name"":""right_wrist_pitch_joint"",""angle"":-5.6},{""name"":""right_wrist_roll_joint"",""angle"":32.2},{""name"":""right_wrist_yaw_joint"",""angle"":7.1}],""duration"":0.75},{""frame"":[{""name"":""right_elbow_joint"",""angle"":-21.1},{""name"":""right_shoulder_pitch_joint"",""angle"":-61.0},{""name"":""right_shoulder_roll_joint"",""angle"":-48.2},{""name"":""right_shoulder_yaw_joint"",""angle"":-7.2},{""name"":""right_wrist_pitch_joint"",""angle"":-9.3},{""name"":""right_wrist_roll_joint"",""angle"":34.7},{""name"":""right_wrist_yaw_joint"",""angle"":8.4}],""duration"":0.75}]"
956,247,train,communicative_gesture,tempo_fast,Выполни быстрее: отдай честь (салютовать),quality_00956_src_247_tempo_fast.json,"[{""frame"":[{""name"":""right_elbow_joint"",""angle"":-41.3},{""name"":""right_shoulder_pitch_joint"",""angle"":-64.3},{""name"":""right_shoulder_roll_joint"",""angle"":-39.2},{""name"":""right_shoulder_yaw_joint"",""angle"":2.1},{""name"":""right_wrist_pitch_joint"",""angle"":-5.6},{""name"":""right_wrist_roll_joint"",""angle"":32.2},{""name"":""right_wrist_yaw_joint"",""angle"":7.1}],""duration"":0.75},{""frame"":[{""name"":""right_elbow_joint"",""angle"":-21.1},{""name"":""right_shoulder_pitch_joint"",""angle"":-61.0},{""name"":""right_shoulder_roll_joint"",""angle"":-48.2},{""name"":""right_shoulder_yaw_joint"",""angle"":-7.2},{""name"":""right_wrist_pitch_joint"",""angle"":-9.3},{""name"":""right_wrist_roll_joint"",""angle"":34.7},{""name"":""right_wrist_yaw_joint"",""angle"":8.4}],""duration"":0.75}]"
957,247,train,communicative_gesture,tempo_slow,Выполни медленнее и плавнее: отдай честь (салютовать),quality_00957_src_247_tempo_slow.json,"[{""frame"":[{""name"":""right_elbow_joint"",""angle"":-41.3},{""name"":""right_shoulder_pitch_joint"",""angle"":-64.3},{""name"":""right_shoulder_roll_joint"",""angle"":-39.2},{""name"":""right_shoulder_yaw_joint"",""angle"":2.1},{""name"":""right_wrist_pitch_joint"",""angle"":-5.6},{""name"":""right_wrist_roll_joint"",""angle"":32.2},{""name"":""right_wrist_yaw_joint"",""angle"":7.1}],""duration"":0.87},{""frame"":[{""name"":""right_elbow_joint"",""angle"":-21.1},{""name"":""right_shoulder_pitch_joint"",""angle"":-61.0},{""name"":""right_shoulder_roll_joint"",""angle"":-48.2},{""name"":""right_shoulder_yaw_joint"",""angle"":-7.2},{""name"":""right_wrist_pitch_joint"",""angle"":-9.3},{""name"":""right_wrist_roll_joint"",""angle"":34.7},{""name"":""right_wrist_yaw_joint"",""angle"":8.4}],""duration"":0.87}]"
958,247,train,communicative_gesture,hold_short,Отдай честь (салютовать). В конце коротко удержи позу.,quality_00958_src_247_hold_short.json,"[{""frame"":[{""name"":""right_elbow_joint"",""angle"":-41.3},{""name"":""right_shoulder_pitch_joint"",""angle"":-64.3},{""name"":""right_shoulder_roll_joint"",""angle"":-39.2},{""name"":""right_shoulder_yaw_joint"",""angle"":2.1},{""name"":""right_wrist_pitch_joint"",""angle"":-5.6},{""name"":""right_wrist_roll_joint"",""angle"":32.2},{""name"":""right_wrist_yaw_joint"",""angle"":7.1}],""duration"":0.75},{""frame"":[{""name"":""right_elbow_joint"",""angle"":-21.1},{""name"":""right_shoulder_pitch_joint"",""angle"":-61.0},{""name"":""right_shoulder_roll_joint"",""angle"":-48.2},{""name"":""right_shoulder_yaw_joint"",""angle"":-7.2},{""name"":""right_wrist_pitch_joint"",""angle"":-9.3},{""name"":""right_wrist_roll_joint"",""angle"":34.7},{""name"":""right_wrist_yaw_joint"",""angle"":8.4}],""duration"":0.75},{""frame"":[],""duration"":1.0}]"
959,247,train,communicative_gesture,hold_long,Отдай честь (салютовать). В конце удержи финальную позу несколько секунд.,quality_00959_src_247_hold_long.json,"[{""frame"":[{""name"":""right_elbow_joint"",""angle"":-41.3},{""name"":""right_shoulder_pitch_joint"",""angle"":-64.3},{""name"":""right_shoulder_roll_joint"",""angle"":-39.2},{""name"":""right_shoulder_yaw_joint"",""angle"":2.1},{""name"":""right_wrist_pitch_joint"",""angle"":-5.6},{""name"":""right_wrist_roll_joint"",""angle"":32.2},{""name"":""right_wrist_yaw_joint"",""angle"":7.1}],""duration"":0.75},{""frame"":[{""name"":""right_elbow_joint"",""angle"":-21.1},{""name"":""right_shoulder_pitch_joint"",""angle"":-61.0},{""name"":""right_shoulder_roll_joint"",""angle"":-48.2},{""name"":""right_shoulder_yaw_joint"",""angle"":-7.2},{""name"":""right_wrist_pitch_joint"",""angle"":-9.3},{""name"":""right_wrist_roll_joint"",""angle"":34.7},{""name"":""right_wrist_yaw_joint"",""angle"":8.4}],""duration"":0.75},{""frame"":[],""duration"":3.0}]"
960,247,train,communicative_gesture,intensity_small,Выполни с меньшей амплитудой: отдай честь (салютовать),quality_00960_src_247_intensity_small.json,"[{""frame"":[{""name"":""right_elbow_joint"",""angle"":-41.3},{""name"":""right_shoulder_pitch_joint"",""angle"":-55.3},{""name"":""right_shoulder_roll_joint"",""angle"":-33.71},{""name"":""right_shoulder_yaw_joint"",""angle"":1.81},{""name"":""right_wrist_pitch_joint"",""angle"":-4.82},{""name"":""right_wrist_roll_joint"",""angle"":27.69},{""name"":""right_wrist_yaw_joint"",""angle"":6.11}],""duration"":0.75},{""frame"":[{""name"":""right_elbow_joint"",""angle"":-21.1},{""name"":""right_shoulder_pitch_joint"",""angle"":-52.46},{""name"":""right_shoulder_roll_joint"",""angle"":-41.45},{""name"":""right_shoulder_yaw_joint"",""angle"":-6.19},{""name"":""right_wrist_pitch_joint"",""angle"":-8.0},{""name"":""right_wrist_roll_joint"",""angle"":29.84},{""name"":""right_wrist_yaw_joint"",""angle"":7.22}],""duration"":0.75}]"
961,247,train,communicative_gesture,intensity_large,Выполни шире и выразительнее: отдай честь (салютовать),quality_00961_src_247_intensity_large.json,"[{""frame"":[{""name"":""right_elbow_joint"",""angle"":-41.3},{""name"":""right_shoulder_pitch_joint"",""angle"":-72.02},{""name"":""right_shoulder_roll_joint"",""angle"":-43.9},{""name"":""right_shoulder_yaw_joint"",""angle"":2.35},{""name"":""right_wrist_pitch_joint"",""angle"":-6.27},{""name"":""right_wrist_roll_joint"",""angle"":36.06},{""name"":""right_wrist_yaw_joint"",""angle"":7.95}],""duration"":0.75},{""frame"":[{""name"":""right_elbow_joint"",""angle"":-21.1},{""name"":""right_shoulder_pitch_joint"",""angle"":-68.32},{""name"":""right_shoulder_roll_joint"",""angle"":-53.98},{""name"":""right_shoulder_yaw_joint"",""angle"":-8.06},{""name"":""right_wrist_pitch_joint"",""angle"":-10.42},{""name"":""right_wrist_roll_joint"",""angle"":38.86},{""name"":""right_wrist_yaw_joint"",""angle"":9.41}],""duration"":0.75}]"
